,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0,100.0
0.0,0.06997340140885365,0.11661371632660955,0.16610081950405756,0.2129156384529618,0.25674494482305893,0.3234159224298271,0.37603400945975907,0.4723974634990074,0.5576881959094775,0.6492587067802127,0.7174495893731716,0.936012037830228,0.9900367564006378,1.08026726753957,1.1971008865444737,1.3790790709752845,1.4313901382659273,1.5676359458271076,1.8155031236314922,2.4385749748164502,2.641447313607933,2.5746856074350326,3.538644812057393,3.606726813054917,3.9889440907809104,4.783315765082372,5.123412644790947,5.4523229109507865,6.444500203128885,5.682442382293198,7.684058171465513,8.317325399853827,9.564667893247922,11.038407321265025,11.473186516716048,12.814573897015467,14.004358425715854,15.114680570193638,13.678616551773525,15.62423657743376,16.94658646091084,22.123731882148334,19.067614339423745,19.402212272882025,24.616376800961,22.531545250788035,24.544311074520085,27.861214478251878,27.280300533404716,33.11958138704169,33.4750584791427,40.24249543427239,32.481026501270335,36.04673989519248,36.804963461023696,39.014021034315746,37.39979288635788,50.88389253837791,50.02385505970839,52.30257860709806,53.62725882150811,56.415881896085594,48.376419831771265,61.37754630314639,70.64766297591888,72.44166600704234,68.40511841890705,77.58984536135391,94.76627517069734,89.1718670314792,95.43043188058994,99.58844866543399,111.1978314154251,104.15041542376886,112.84698627700459,119.64932167240404,119.05755891556521,114.62545222854438,111.33161629415899,119.3046802026087,122.76126865271381,125.83582999141147,135.61296448373267,135.95969983953233,136.1109969133417,130.97208401917487,138.58190133443557,146.2294870925337,144.12625531679836,133.24518301172498,165.58573612944866,156.85365463733135,172.00543438409017,152.4148119155756,169.30046196022363,181.55237652752936,183.92329547227064,183.31506722114887,177.43997726704183,193.96838445618408
0.1,0.061813054170137126,0.10403086268331123,0.1430337682385571,0.1842731189725137,0.22907735173309174,0.2946415324238326,0.3299219093962949,0.43118888697763696,0.4524498637393505,0.5540745259991373,0.6068647104077027,0.7801078416612075,0.7640871422758118,0.823992255340244,0.9578880121958454,0.9045983426094149,1.0134633568043105,1.1886512415769275,1.3795124463808999,1.8120265167575451,1.858139949273309,1.799846293320383,2.1855226425795213,2.822528308219428,2.7610550461786003,2.795303330877005,3.235212824632228,3.8886199984013246,4.165004245110426,4.146804102453109,4.493223825683997,6.387513837075614,5.715935171387098,5.858670361152122,6.724642643718771,8.141474788027676,7.829696019302527,8.33772027265523,8.732601854829145,8.638923216176526,9.093624536230525,9.83024926752351,10.830378898942442,13.168364364387012,12.543556950278951,12.337039336887035,12.578750672740473,15.782243129927963,18.392081308688148,17.261447921825845,17.92889401715623,17.373915242671412,18.418073094771223,18.788874205226158,20.674855152460445,22.013163245322257,22.218052620634598,24.36680301907392,26.289332025199503,28.887635142765127,25.554062417458585,26.73591275388125,31.711204448350962,34.56899335798542,33.19779940130475,37.44425241915233,34.76151066400435,39.53623847306427,35.51405436168899,47.60881728082933,47.16733925339064,55.772825495923385,50.14656051224953,51.42289445225987,56.2294126477428,54.79918902995503,59.01082587787438,57.35003479171833,58.135378187847564,59.06075733722635,61.63388450240583,66.28032676210756,59.83559051050777,62.61576750485093,70.86372763707394,60.64684879728477,67.50408251880171,71.98216950040675,73.38559260077147,78.97668233117199,75.79943360160163,68.48617945142982,87.24666368149677,76.87244216348216,83.12134347579311,86.75210330463798,90.76074341435113,98.13065706224208,88.75744542592989,94.97702845365367
0.2,0.06170269139217177,0.10133153552528822,0.131705844396051,0.1771383045476978,0.23708867369551756,0.2819034822858967,0.3232239990551207,0.3555758122482063,0.3987464707157446,0.48843496051480734,0.5270203967355019,0.6613743678157407,0.695791815644691,0.781806628289871,0.8086272664475878,0.9043939128530945,0.9577734757431505,1.099665076421506,0.9978687274455273,1.312739738033533,1.4219156077508532,1.6774669633563537,1.7359284859582131,1.9905795737637806,1.965141719680009,2.2738972663473502,2.5415043897102088,2.5121515107410426,2.886716390003941,2.8891916307294543,3.1876878736190717,3.585994814553326,3.658727638117912,3.9821458174979036,3.817621461183311,4.5854358218132765,4.709749642497135,4.991637512929476,4.646545716326174,5.411935569212574,5.998811676485979,5.60476308687983,5.989045629322833,6.481494696646175,7.559708029110288,7.0482809735012975,8.382504878601853,8.840007022088436,8.730440171647054,9.448825562522236,9.34047174457116,11.488435935225699,9.82720451212805,11.847285733620607,11.603891332384958,12.660626528021144,12.487331100528362,12.788078035185679,14.285891217834498,14.170257336045182,15.627036858450499,16.411834845954026,17.112554459351653,16.151157677182105,16.312544183083357,18.827193632986628,22.161377916312006,20.36367596514264,21.63759318768629,23.5270551440222,26.5642283996098,27.93450398551202,27.961090237584536,28.022351772655668,25.21550792915674,28.827121682288332,28.888763757932015,30.70169211379912,30.17104049309354,32.45314286504859,31.828338190106013,33.610583341826796,33.378208902592014,33.50963988949919,32.02939004133749,34.252468195062974,37.951561238457074,37.45667088240085,36.388176268801374,38.12823002040495,37.92997315546667,40.59918894446412,39.8361283371219,42.82223834500813,44.41156924748027,46.977987859142814,44.8479716977117,48.704420078116634,45.84640843626211,46.74482248680048
0.3,0.0641771859762951,0.10560195968799865,0.1411025794389809,0.16966271202453145,0.201319223656027,0.24813931206392076,0.28772145583273134,0.3442207358807879,0.37317967204342,0.3897397915099229,0.47596156511353255,0.5430744584909241,0.5935270150021527,0.6357094775087611,0.6498288975346359,0.7601331510012252,0.8082397091743999,0.8164426253676966,0.9326674055875493,0.9815981265806999,1.0425889946670743,1.2216161185883212,1.3168275563988643,1.518660470799261,1.5719016132157622,1.772763915884926,1.8151082399123006,1.9488189771730038,2.0037976279439467,2.068669888650245,2.183284774538308,2.2255207832012323,2.458280117433456,2.542314118104847,2.8787452726319867,3.200999981124648,3.08802713518342,3.1084267351064243,3.3818844757696214,3.6305911734073795,3.8137092303304407,3.4992919477749647,4.136014548189561,4.085503890739382,4.3294265250371256,4.960706977835664,5.140076943768285,5.410546512742302,5.824452976460085,5.6867910467888,5.927148296531035,6.347182951028714,6.254423251908593,6.3335381913261966,6.3908534063447995,7.270308408011746,7.205053665560658,8.626290526775911,7.209522587770289,8.57336597123271,8.849217658317981,8.494282213226043,8.843206942756142,9.910204543531037,10.025014095561849,10.284256703263171,11.211157756277348,11.909680060184673,11.330894792552538,14.125062231837777,14.50318656954202,14.96704119674914,15.088825931541797,16.16344602526801,15.118916831886741,15.521912976946975,16.854292429502788,16.49946206592535,17.329714441500663,17.049958145097328,16.882465242997533,18.486126998937014,18.637620762894322,19.300795091226615,16.236420521392308,19.153264314622135,19.132040705804535,20.106857590897363,19.550689077372603,20.13202830481375,21.83256274732387,21.434321233193817,21.440196700656802,21.17925294380291,23.620501891599055,23.027714640102012,23.865469605304618,23.29498534924904,27.15228603322643,26.042827748443425
0.4,0.0652111941171865,0.09701381955869234,0.1227410146041678,0.17345422964423368,0.1984647825466725,0.24181147322255692,0.25707969584522394,0.28837975356308404,0.3307075193581179,0.34662449440764986,0.4219428113161022,0.4820902777668765,0.5162163898407274,0.5471471013687521,0.5737164630316344,0.6640535145440111,0.7063482304293862,0.723529629345239,0.7805261756329994,0.8784156911912543,0.9183418329488916,0.9703261484188956,1.113696840161056,1.1115136952850801,1.2083997950657186,1.1513504352236321,1.2823206381343628,1.303293939132733,1.390821773105744,1.5883238414997425,1.706129042703519,1.6000001492797895,1.7981773589254637,1.9136926734888786,2.0017367102083425,2.225747824503293,2.2201669732697553,2.4514957117296343,2.3623152869240114,2.5407847481723245,2.7571590564058543,2.5981798183774663,2.8714655469922983,2.844409389722079,3.097997001837809,3.1453378595156916,3.3739254863987944,3.52490518503089,3.6545560645091677,3.789890438599992,3.7615952319869947,4.305419491333629,3.7986670767031887,4.1106889548240755,5.0036498426348395,4.352343450501046,4.611927117304714,5.108212398847109,4.470012275238893,5.335353268381809,5.5641633662155625,5.692109353345967,6.162046664548536,5.972311941896243,5.744242814008296,5.969646804204962,7.067110016626538,7.202347944581942,8.14585222666425,7.479181823427015,8.56678746109593,9.097799018716657,9.62376022351294,8.754703350418504,9.358568955495958,9.34988179931499,9.222402989674418,9.523231983681836,10.199543221649556,9.44128964642247,10.200404032891123,10.179661873135085,9.495611368151206,9.92523838302033,10.795792480385867,11.05335253995157,10.870647243471199,11.475601999897556,11.511441691544537,11.710124475546365,11.51506421726515,11.683642328005524,12.6393827564828,12.571881701630119,12.716947117270347,13.434112616892026,13.337003354812026,13.828901515210935,14.043658851492632,14.36440074378162
0.5,0.061216336675254536,0.09134594745589424,0.12166700568006114,0.1598585813349559,0.19767210489131423,0.22795906990859796,0.25388223000941706,0.26069588603348437,0.30156924598677665,0.3270156258867741,0.38219197712182096,0.4312811858387504,0.45474868093882054,0.478605970877266,0.5305051983580598,0.5448727938887609,0.5807203216286406,0.6257089607788157,0.6847695393584197,0.7290685555520012,0.7836122687127023,0.8555763666706128,0.8797449552261657,0.9525407768542369,0.9825510205661037,1.0078025149248142,1.030374749125215,1.162959311322575,1.1068390669615895,1.1806984412024484,1.263378353205032,1.2726314440158764,1.3436342792278098,1.458207671326474,1.5857252142567244,1.6144698807314868,1.685075554397066,1.676959059117711,1.7320649204658984,1.8578604881608185,1.9340838622733163,1.9724599333660902,1.8777209826808483,2.106039824243088,2.1408612805444838,2.199807017769455,2.4872833093727,2.6108623782788745,2.400936282017691,2.4502013975105625,2.62363951355546,2.951612733494501,2.9592504421046923,2.7806697927608544,2.864222053389103,3.093805455067894,3.09881826764089,3.2456893750490656,3.3678931080586905,3.595242431890449,3.464232134340586,3.6649151082542644,3.6050188685878117,3.965726189095572,3.958177596955884,4.182887294465319,4.619203279125471,4.559361690627509,4.54972557731348,4.988774571001556,5.116944908448752,5.145194247274404,5.539941627745361,5.55865146130527,5.483936662651259,5.847755505056503,5.474169336217175,5.767695508228496,5.773360178436908,5.7143654220331355,6.063175704405568,6.076511882938901,6.307391630888333,6.212319571101081,6.538654663628077,6.329671331857567,6.819888205473535,6.715518789620004,6.573418827350276,6.918762033791175,7.298206337386221,7.17513934369796,7.255923666799887,7.224073009042401,7.890662145121887,7.740764273937467,7.7722438129582585,7.860822841811536,8.412909218849542,8.644735150189584
0.6,0.05276376339302332,0.09077697138879968,0.12080524103448295,0.14835413588710927,0.18002090983968796,0.21524739806988297,0.23039910914826917,0.2521430193136338,0.2803572702608724,0.3180932806393718,0.33642134124891,0.3934718730337976,0.42643574231697895,0.4377792674157278,0.4618458127637841,0.49490405523488573,0.5125603031641569,0.542593683402261,0.5974854365729945,0.6035543592783561,0.6395105792741761,0.7060658486006914,0.7874053842185729,0.7926066453074239,0.7804448688393981,0.8406720364295251,0.872111703358007,0.9462777799453702,0.9551816963126685,1.0155234161597488,0.9258146734473401,1.0198472496468567,1.104695211188154,1.1600322274207597,1.2277882376044018,1.2518803497753908,1.333016124616431,1.3301098905406465,1.4057470456813155,1.5195070833819888,1.44186166399576,1.5066826067645314,1.5497320522466747,1.6558060296836488,1.641233553318474,1.7676775048219793,1.7543213650619252,1.8082181926808805,1.9445509728145816,2.0064105033104056,1.9665513589377508,2.1287585216786047,1.905050769775534,2.1816281320797217,2.1222817255196045,2.300588128844894,2.276526686222496,2.2806059087069945,2.4049270300083836,2.4599710695084913,2.635609182426462,2.4571316319493994,2.6824398763134356,2.8897181919683894,2.8647139435290727,2.819010334127067,2.964171373245785,3.084050699686961,3.0526681476289785,3.279857759655117,3.391846859686956,3.5802630237590947,3.7908088140866725,3.5475096215614017,3.6248259644051983,3.970971504397432,3.7734280544897247,3.934337967463345,3.8065036396959817,3.9572819382630207,3.7989776422470527,3.8962324750832176,3.9244830606844596,4.116716120424456,4.1796909355567085,4.535006498390922,4.09172413093952,4.731038306648472,4.3188822493507715,4.479322412935889,4.453519564792133,4.678413262295338,4.923934393266828,4.863407002759393,5.0921394217012175,5.263960530590474,4.972490764534561,5.161464159346719,5.227451475735377,5.168532107629397
0.7,0.06511216864434935,0.0921904940127916,0.11885826482620096,0.14439113925121855,0.17758948407844402,0.1966540066502489,0.2344739546642876,0.24453064525901694,0.2667581405556182,0.29214831300604993,0.3397292776223543,0.36340047618745797,0.3904906851772464,0.3852810649075181,0.4337074515338193,0.43795732885723326,0.4828924128517042,0.4836588296895128,0.5390140110161703,0.5364672747924675,0.5988233589724776,0.626067146896168,0.6476350494140529,0.7079308037409667,0.7299134787114185,0.7520080660954854,0.8078522993601316,0.7795986845522641,0.807181081996154,0.8672387670254542,0.880047672624309,0.8554429988489272,0.9290108329683668,0.9972828979835301,0.9924728325155112,1.0605365699523523,1.0405210915966774,1.1027340776903203,1.1071676685088505,1.1761420762392478,1.2020576649846302,1.1720992346392667,1.2484312013399235,1.3030148762577494,1.2415142076665995,1.326860905832167,1.4091104677409525,1.4681885789292124,1.4795506150271795,1.489421226534699,1.4689894639547103,1.6093211897361073,1.6550697611962568,1.7455737541468401,1.7364575221109189,1.719559970455175,1.7674751599833964,1.7904736262210743,1.8222582042205815,1.9248357118523987,2.008496238472678,2.016663050840702,2.034447482599667,2.0399123897143414,2.0789879065995303,2.2920866062084504,2.3076664976629817,2.248701894369595,2.4403715038888487,2.3994090602528235,2.5399319551095965,2.679497223333584,2.5458457327389064,2.664609933770445,2.7771240618611777,2.734249667367627,2.8198031615321235,2.7109403198790494,2.7875938805423686,2.9247328072947174,2.864954203656789,2.928409839448046,2.999443735284712,2.9682365642720616,3.0784841124031015,3.054253381535169,3.1154073529412885,3.2755457141648185,3.218404838506924,3.1218802464208175,3.225609254110553,3.342533191901687,3.4525743859108182,3.317902725671213,3.4360331961288373,3.6424311628199733,3.600199183117519,3.5160971306036872,3.5901103226768334,3.5525287954507903
0.8,0.054932816046007714,0.08657069033175997,0.1177162754965099,0.14044603613994747,0.16449153630149915,0.19877075240051406,0.21464134448060287,0.23529410145280036,0.25261157774066595,0.2893050444854866,0.2974349420387945,0.3473513428017315,0.35746244326985044,0.392352817933541,0.3921439429513709,0.4133173541298474,0.4366937449527228,0.44349426483853654,0.47896315018536406,0.5259211192087307,0.5060375918815662,0.5780579668787629,0.5860867406188954,0.646672654091438,0.6336412279041145,0.639933555259743,0.6782404255348599,0.7192355129654203,0.718480999156887,0.7567575617059251,0.8001627087851698,0.817318443121982,0.7927293150820984,0.8737841912586817,0.9252232246968102,0.9639057282138588,0.9404203487703547,0.9681976838556448,0.9915311575241278,1.0245570819763528,1.0029763752325225,1.0931918011006747,1.1257809562503416,1.1340737748352863,1.1427342598410932,1.1392484564299328,1.187851704787656,1.295503382996154,1.2006522779522486,1.3546935208886872,1.3044960649277721,1.2794007697109602,1.3622675127555086,1.4163130048742447,1.3861433530876304,1.4982603657664737,1.4791579791467027,1.4753197038235204,1.5136966222708508,1.5693196388340145,1.5384577209824877,1.60950657471647,1.679023797126155,1.5960130301440232,1.7593847799241462,1.8177372711947601,1.8699611175643214,1.7962567774258678,1.930270721337689,1.9827296401304928,2.06311582310948,2.076118552108121,2.089706583452596,2.1628886261453806,2.1252212831691857,2.2007064119436643,2.1483581370795184,2.181569956603463,2.197070292575777,2.217436167982158,2.262607284518767,2.2952081973488223,2.3219377218247663,2.3403771636584487,2.375251901910396,2.3734341750333297,2.499997833149709,2.476155060408133,2.427972619480541,2.5291229236479067,2.494493322094322,2.585831830444408,2.723731791224767,2.663344584746157,2.6854631783751364,2.664470322760176,2.7893455854325735,2.8518461293685347,2.7670953584967215,2.7351975938352204
