# TOPAS Version: 3.9
# Parameter File: /Users/louiskunz/PycharmProjects/OncoAMBER/TOPAS_gamma6MeV_geom.txt
# Results for scorer: MyScorer
# Scored in component: MyBox
# X in 25 bins of 0.12 cm
# Y in 25 bins of 0.12 cm
# Z in 25 bins of 0.12 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 1.62909134360234e-06
0, 0, 1, 1.561839098940254e-06
0, 0, 2, 1.817851853047614e-06
0, 0, 3, 1.849394720920827e-06
0, 0, 4, 2.01898546947632e-06
0, 0, 5, 1.929844756887178e-06
0, 0, 6, 2.185643552365946e-06
0, 0, 7, 2.031045141848153e-06
0, 0, 8, 1.956607547981548e-06
0, 0, 9, 1.711161075945711e-06
0, 0, 10, 1.650112608331256e-06
0, 0, 11, 1.498326014370832e-06
0, 0, 12, 1.505300929238729e-06
0, 0, 13, 1.443086603103438e-06
0, 0, 14, 1.474446776228433e-06
0, 0, 15, 1.411049197486136e-06
0, 0, 16, 1.472953158554446e-06
0, 0, 17, 1.588722966516798e-06
0, 0, 18, 1.299782752539613e-06
0, 0, 19, 1.496992695138033e-06
0, 0, 20, 1.372318024550623e-06
0, 0, 21, 1.13026590042864e-06
0, 0, 22, 6.677778401353862e-07
0, 0, 23, 5.368634674596251e-07
0, 0, 24, 2.518051758215734e-07
0, 1, 0, 2.26664974434243e-06
0, 1, 1, 2.292966883032932e-06
0, 1, 2, 2.187276322729304e-06
0, 1, 3, 2.525598574720789e-06
0, 1, 4, 2.259403345306055e-06
0, 1, 5, 3.051518206120818e-06
0, 1, 6, 2.955776608359884e-06
0, 1, 7, 2.56976773016504e-06
0, 1, 8, 2.360963435421581e-06
0, 1, 9, 2.278127340105129e-06
0, 1, 10, 2.384470235483604e-06
0, 1, 11, 2.040081881204969e-06
0, 1, 12, 2.30046816795948e-06
0, 1, 13, 2.605689360279939e-06
0, 1, 14, 1.959281917152111e-06
0, 1, 15, 1.907012006086006e-06
0, 1, 16, 1.697696575320151e-06
0, 1, 17, 1.911049366754014e-06
0, 1, 18, 1.674382929195417e-06
0, 1, 19, 1.569059122630279e-06
0, 1, 20, 1.330860527559707e-06
0, 1, 21, 1.201216946355999e-06
0, 1, 22, 7.854887940084154e-07
0, 1, 23, 4.861140041612089e-07
0, 1, 24, 1.485849026039432e-07
0, 2, 0, 2.39653331846057e-06
0, 2, 1, 2.522079284972278e-06
0, 2, 2, 2.677388238225831e-06
0, 2, 3, 2.304778263351182e-06
0, 2, 4, 2.553401145632961e-06
0, 2, 5, 2.889477627832093e-06
0, 2, 6, 3.031498636119068e-06
0, 2, 7, 2.662878614501096e-06
0, 2, 8, 2.646607072165352e-06
0, 2, 9, 2.655926437000744e-06
