# TOPAS Version: 3.9
# Parameter File: gamma6MeV.txt
# Results for scorer: MyScorer
# Scored in component: MyBox
# X in 40 bins of 0.12 cm
# Y in 40 bins of 0.12 cm
# Z in 40 bins of 0.12 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 5.21355616456276e-07
0, 0, 1, 6.676792736470816e-07
0, 0, 2, 8.461014431304648e-07
0, 0, 3, 6.787838628952159e-07
0, 0, 4, 6.408411650227208e-07
0, 0, 5, 6.585290179828007e-07
0, 0, 6, 7.255779337356216e-07
0, 0, 7, 6.703585313516669e-07
0, 0, 8, 7.849199050724565e-07
0, 0, 9, 5.266952598503849e-07
0, 0, 10, 7.641582442374784e-07
0, 0, 11, 6.931731491022219e-07
0, 0, 12, 5.536887783819111e-07
0, 0, 13, 6.372270604515506e-07
0, 0, 14, 8.09391110578872e-07
0, 0, 15, 8.336002679243393e-07
0, 0, 16, 8.160478728314047e-07
0, 0, 17, 8.57050849845109e-07
0, 0, 18, 7.181364480857155e-07
0, 0, 19, 5.599998758043512e-07
0, 0, 20, 5.055151177657535e-07
0, 0, 21, 5.793838795398187e-07
0, 0, 22, 6.445302460633684e-07
0, 0, 23, 7.907340204837965e-07
0, 0, 24, 8.535058100278547e-07
0, 0, 25, 5.034482910559746e-07
0, 0, 26, 3.219470556814485e-07
0, 0, 27, 5.781435561402759e-07
0, 0, 28, 7.448788892361335e-07
0, 0, 29, 5.473953592627367e-07
0, 0, 30, 4.711328642770241e-07
0, 0, 31, 5.634041713165061e-07
0, 0, 32, 5.837593448632106e-07
0, 0, 33, 4.282926795440289e-07
0, 0, 34, 5.015525061935477e-07
0, 0, 35, 4.189800506537722e-07
0, 0, 36, 3.62249210184018e-07
0, 0, 37, 2.150497806496787e-07
0, 0, 38, 6.929169416025616e-08
0, 0, 39, 8.546257390662504e-08
0, 1, 0, 8.215089906116191e-07
0, 1, 1, 9.716929980640998e-07
0, 1, 2, 8.847261483424518e-07
0, 1, 3, 1.030884277497535e-06
0, 1, 4, 7.923159728306928e-07
0, 1, 5, 9.218344985129079e-07
0, 1, 6, 8.33379431242065e-07
0, 1, 7, 1.061746388586471e-06
0, 1, 8, 1.24586858873954e-06
0, 1, 9, 1.050191144713608e-06
0, 1, 10, 8.650112590657955e-07
0, 1, 11, 8.789750154392095e-07
0, 1, 12, 8.599979537393665e-07
0, 1, 13, 7.734108180557087e-07
0, 1, 14, 7.735301323918975e-07
0, 1, 15, 8.788295531303447e-07
0, 1, 16, 8.864208780323679e-07
0, 1, 17, 7.67213066410477e-07
0, 1, 18, 9.556965778756421e-07
0, 1, 19, 9.094322876990191e-07
0, 1, 20, 8.438104828201176e-07
0, 1, 21, 8.564339282202127e-07
0, 1, 22, 8.458203524241981e-07
0, 1, 23, 8.933614026318537e-07
0, 1, 24, 8.201044465749874e-07
0, 1, 25, 8.480514566144848e-07
0, 1, 26, 7.264840746756818e-07
0, 1, 27, 6.94872824169579e-07
0, 1, 28, 7.385608569165925e-07
0, 1, 29, 7.052529440443323e-07
0, 1, 30, 8.379736868846521e-07
0, 1, 31, 6.096412334954948e-07
0, 1, 32, 7.27250494492182e-07
0, 1, 33, 7.380604643003608e-07
0, 1, 34, 6.397647211997537e-07
0, 1, 35, 5.434138756754692e-07
0, 1, 36, 3.814182889527729e-07
0, 1, 37, 3.397732371013262e-07
0, 1, 38, 1.921966799045549e-07
0, 1, 39, 9.819794399845705e-08
0, 2, 0, 1.067030098056421e-06
0, 2, 1, 9.964188620870118e-07
0, 2, 2, 1.038647610585031e-06
0, 2, 3, 8.564190352444712e-07
0, 2, 4, 1.134248691414541e-06
0, 2, 5, 1.067989614966791e-06
0, 2, 6, 1.298352458434238e-06
0, 2, 7, 1.075189061339188e-06
0, 2, 8, 9.85671817943512e-07
0, 2, 9, 1.011114136417746e-06
0, 2, 10, 1.069043264578795e-06
0, 2, 11, 1.157559722742008e-06
0, 2, 12, 1.199719690703205e-06
0, 2, 13, 1.111519054575183e-06
